	H1F413846	H1F512951	H1F513817	H1F513818	H1F613739	H1M213648	H1M313811	H1M412743	H1M412809	H1M412832	H1M412835	H1M412837	H1M412844	H1M412949	H1M413802	H1M413815	H1M413822	H1M413827	H1M414905	H1M511833	H1M511841	H1M511842	H1M512808	H1M512821	H1M512831	H1M512834	H1M512836	H1M512840	H1M512853	H1M512854	H1M512855	H1M513606	H1M513729	H1M513730	H1M513738	H1M513747	H1M513803	H1M513804	H1M513807	H1M513810	H1M513813	H1M513816	H1M513819	H1M513820	H1M513823	H1M513826	H1M513828	H1M513852	H1M513912	H1M514901	H1M5XX814	H1M612950	H1M613745	H1M613824	H1M613825	H2F413935	H2F514910	H2F514923	H2M411920	H2M413913	H2M413915	H2M413924	H2M414102	H2M414926	H2M414927	H2M414931	H2M414940	H2M415914	H2M511919	H2M513933	H2M513934	H2M513936	H2M513937	H2M513938	H2M513939	H2M514107	H2M514108	H2M514818	H2M514841	H2M514901	H2M514903	H2M514905	H2M514906	H2M514909	H2M514911	H2M514917	H2M514925	H2M514930	H2M514943	H2M515822	H2M515921	H2M614742	H2M614832	H2M614904	H2M614929	H2M615912	H2MX14816	H2MX14928	H3F416103	H3F516111	H3M414933	H3M415117	H3M415131	H3M415140	H3M415852	H3M415906	H3M416124	H3M416127	H3M419939	H3M420126	H3M513141	H3M514142	H3M514143	H3M514144	H3M515101	H3M515107	H3M515123	H3M515128	H3M515130	H3M515137	H3M515138	H3M515902	H3M515910	H3M515915	H3M515920	H3M515935	H3M515936	H3M515950	H3M516105	H3M516113	H3M516114	H3M516118	H3M516129	H3M516154	H3M516751	H3M516804	H3M516845	H3M516909	H3M517134	H3M517921	H3M517922	H3M517925	H3M518108	H3M518112	H3M518116	H3M615132	H3M615747	H3M615846	H3M616753	H3M616848	H3M617849	H3MX16919	nHF409542	nHF411719	nHF411741	nHF511704	nHF512818	nHF512829	nHF611623	nHF611710	nHF612722	nHM410714	nHM410727	nHM410833	nHM411801	nHM412703	nHM412716	nHM412839	nHM412840	nHM412844	nHM510732	nHM510737	nHM510831	nHM511615	nHM511712	nHM511717	nHM511720	nHM511730	nHM511735	nHM511738	nHM511813	nHM511821	nHM511825	nHM512705	nHM512802	nHM512806	nHM512811	nHM512828	nHM512834	nHM611708	nHM612607	nHM612709	nHM612724	nHM612743	nHM612836	nHMX11726
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus	0.23445	0	0	0	0	0	0	0.13995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01716	0	0	0	0	1.21866	0	0	0	0.21005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6683	0	0	0	0.7438	0	0	0	0	1.50841	0	0	0	0	0	0	0	0	0	0	2.49285	0	0	0	0	0	0	0	0	0	0	0	0	0.13106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16818	3.76364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69096	0	0	0	0.73309	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	0.22266	0.07226	0.05393	0.70781	0.27379	0	0.0206	1.42235	0.04362	0.58627	0.94305	0.63232	0.06485	0.09065	0.02856	0.1336	1.98444	0	0.28008	0.41689	0.01079	0.02584	0.00431	0.03361	0.18575	0.1376	0.14611	0.04341	0.2	0.02957	0.02235	0.39153	0.03192	0.05297	0.06997	0.2053	0.48439	0.34422	0.38823	0.00236	0.02375	0.03954	0.00184	0.80016	0.0314	0.61782	0.11283	0.00761	0.18966	0.13557	0.22015	0	0.3951	0.08533	1.30347	0.2551	0.27234	1.47711	0.01259	0.61214	9.05738	0.164	0.46067	2.75836	0.36752	0.06837	0.02586	0.26006	0.13203	0.36945	0.40522	0.10074	0.14817	0.30573	0	0.14226	0.0607	0.02899	0.06128	0.20714	0.06197	0	0.0321	0.30684	0.12237	0	0	0.02146	0.04106	0.06624	0.42096	0.70589	0.18976	0.03414	0.03743	0.18492	0.03661	0.02879	0.09666	0.27666	0.01003	0.06889	0.07336	0.41707	2.40275	0.02176	0.24557	0.09258	1.72746	0.0789	0	0	0.01609	0.0036	0.28759	0.01458	0.13975	0.01112	0.63076	0.08698	0.15268	0.00886	0	0.01653	0.02549	0.80776	0.02299	0.01833	0.24662	0.2952	1.34087	0.88725	0.72746	0.30646	0.01018	0.20468	0.03657	0.29774	1.39116	0.46819	0.00355	0.07048	1.26168	0.00782	0.28961	0.09889	0.22501	1.05004	0.33126	0.27511	0.27896	0.48209	0.12049	0.65322	0.15637	0.00465	1.13026	0	0.36399	0.02722	0.1592	0.07317	0.03232	6.25037	0	1.12805	0.15059	1.82973	20.80126	0.25242	0.17971	0.03108	4.66355	1.60256	0.16972	0.35943	0.80908	0.15486	0.19034	0.1485	0.04156	0	0.67807	0.04837	0.18089	2.14839	0.14812	0.11206	1.48424	0.05047	0.85042	0	1.2257	0.26835	0.41959	0.00053
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris	0.19852	0.01775	0.15103	0	0.01662	0.01292	0.0059	0	0.03704	0.29352	0	0.08134	0.11779	0.1062	0	0.26543	0	0	0.09182	0	0.09008	0.13126	0.00482	0.15328	0	0	0.02835	0.10127	0	0	0.06313	0	0.04491	0	0.05122	0.20632	0	0.01969	0.12454	0.12402	0.0072	0.12453	0.02976	0.10079	0	0.05187	0	0.0093	0	0.06591	0.0217	0	0.00991	0.01536	0	0.11965	0.00657	0	0.00155	0.14492	0.47393	0.00176	0	0	0.06068	0.11996	0.05911	0	0.01932	0.03676	0.00255	0.03161	0.19512	0	0.07238	0.06187	0	0	0.45968	0.10516	0.04914	0	0.05979	0	0	0.06939	0.09488	0.25434	0	0.00156	0.04383	0.01186	0.10414	0.38485	0.08363	0	0.0034	0.05606	0.00399	0.21699	0.02334	0.14521	0.09022	0.26645	0	0.00082	0.01484	0	0.20193	0	0.00849	0	0.0224	0.00952	0.01092	0	0.19539	0	0	0	0.02149	0.0447	0.2917	0	0.00158	0.26042	0.02784	0.04783	0	0	0.1016	0.15046	0	0.07894	0.11405	0.02835	0	0	0.22735	0	0.06151	0.1823	0	0.09758	0.12239	0.01214	0	0	0	0.02269	0.18095	0.0169	0.04843	0.17362	0.03643	0	0	0.2352	0.47855	0.09229	0.24319	0.03359	0.06036	0.09777	0	0.2219	0	0	0.20929	0.86634	0	0.02522	0	0.15562	0	0.00584	0.25328	0.15362	0	0.01002	0.06672	0.13476	0.0823	0	0.00234	0.06312	0.12689	0	0.22108	0.04419	0	0	0	0.17411	0.04026	0.03594
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	0.16697	0.15372	0.80826	0.00559	0.70703	8.99821	0	0	0.04846	0.2602	0	0.0057	0	0.64242	0.05342	0.82268	0.44779	0	0.52088	0.00104	0.17533	0.00635	0.00944	0.16847	0.16669	0	0	0.58267	1.41041	0.01769	0.01865	0	0.00225	0	4.92095	0	0.00557	0	0.7349	0.31273	0.00698	0.03879	0.07016	0.0076	0.00269	0.00519	0	0.00435	0.01022	0.08649	0	0	0	0.03545	0	0.0344	0	0.56089	0.16771	0.32241	0	0	0	0.04961	0.11885	1.05513	0	0.04864	0	0.23604	0.01803	0	0.06142	1.35535	0	0.03531	0	0.75207	1.60652	0.12677	0.65474	0.12987	0.70956	0.04436	0	1.71583	0	1.0336	0.00726	0.21548	0.10423	0	0.05137	0.95954	1.17145	0.00508	0	0	0	0.43999	0.00362	3.18197	0.01581	0.06325	0	0	0.00464	0	0.75873	0.00293	3.80479	0	0.00129	0.07726	0.03044	0	0.01437	0.03047	1.98432	0.83917	0.02993	0	0	0.12366	0.12979	0.75988	0.05304	0.0491	0.01896	0.0513	0.70122	0.32182	0.143	1.00574	0	1.70288	0.00194	0.03862	0	0	0	0.81274	0	0.2086	0	0.07942	0.001	2.42472	0.00502	0.15252	0.15397	0.04773	0	0.00488	0	0	0.53277	0	0	0.48773	0	0.04981	0.18432	0.00367	0	0.06731	0.11755	0	0	0.58062	0	0.00024	0	0.3148	0	0	0.66465	0.08626	0.00037	0.01255	0.07003	0.90687	0.30074	0.01419	0	0.1857	0.23316	0.15388	0	0.03594	0	0	0.08759	0.77442	0.02389	0.44326
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella_histaminiformans	0.13401	0	0	0	0	0	0.00205	0	0	0	0.00307	0	0	0	0	0.17584	0	0.00056	0	0	0	0	0	0	0.01449	0	0	0	0.04176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03852	0	0	0	0	0	0	0	0	0	0.00398	0	0	0	0	0	0	0	0.01721	0.00984	0.00478	0.00522	0.00875	0	0.00855	0	0.00467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233	0	0	0.01108	0.00426	0	0	0	0	0.02162	0	0	0	0.00764	0	0.00325	0	0	0	0	0.02869	0.10651	0	0.0213	0	0	0	0	0	0	0	0	0	0	0.00073	0	0	0	0	0	0	0	0	0.02231	0	0	0.00351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01367	0	0.00168	0.00555	0	0	0.00227	0	0.0013	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.13227	0.003	0.02551	1.47087	0.00069	0.57832	0.01945	4.69808	0.03454	0.21566	0.06002	0.25021	0	0	0.02083	0	1.28803	0	0	0.17844	0	0.01699	0.00299	0.0529	0.04572	0.16289	0.15454	0.15723	0	0.04681	0	0.63481	0	0.03982	0.00073	0.05514	0.99893	0	0.01927	0	0	0.13566	0.06323	0.5729	0.01305	0.06944	0.06727	0.04231	0	0.32154	0	0	0	0	1.99317	0.06261	0	0	0.00958	0.04672	0.83765	0	1.11524	0	0.37735	0	0	0	0.19433	0.08994	0	0.44559	1.03081	0	0	0	0.80363	0	0	0.43286	0	0	0	0.15669	0.81961	0	1.32781	0	0	0.3101	0.01155	1.01246	0	0	3.81485	0	0	0.00338	0	0.39839	0	0	0.34055	0.25431	0.42631	0.12036	0.01868	0.37824	0.28612	0	0.00993	0	0.00659	0	0	0.01782	0.18426	0	0.10395	0.01956	0.31948	0	9.60465	0.05734	0	0	0	0.17747	0.00289	0	0.3856	0.23586	1.09322	0.00127	0	0	0	0	0	0	0.07067	0.03668	6.97709	0	0.01062	0.47399	0.25857	0.08058	0.12749	0.01647	0	0.00697	0.01523	0.04751	0.01265	0	0	4.06971	1.64633	0	0.1509	0	0.00545	0.02301	10.24448	0.10561	0.01839	0.86205	8.32316	0.02283	0.16034	0.01109	0.20726	1.24909	0.77299	0.71799	0.59115	0.17666	0	0.106	0	0.42399	0.02355	0.00077	0.0465	0.21656	0	0	1.12507	1.01762	1.29352	3.62436	3.48681	0.0088	0.01063	0.00245
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens	0.12808	0	0	0	0	0	0.00023	0	0	0.05668	0	0.01586	0	0	0.01747	0.10437	0	0.02415	0	0	0	0	0	0.01192	0	0	0	0.02319	0	0.00744	0	0	0	0.00531	0	0	0	0	0	0.00478	0.01007	0.08	0	0	0	0	0	0	0	0	0.14204	0	0	0	0.02954	0	0.06565	0	0.01849	0.07003	0	0	0	0	0	0.00159	0	0.21782	0	0.2854	0	0	0.00637	0	0	0.00982	0	0	0.04417	0.02059	0.06794	0	0	0	0.26839	0.00789	0	0	0	0	0.05162	0	0	0.02838	0	0.07353	0.03205	0	0	0	0	0	0	0.03782	0	0	0.05128	0	0	0	0	0	0.00358	0.00023	0	0	0	0	0	0.00962	0	0	0	0	0	0.00444	0	0	0	0.02141	0	0.10463	0.0904	0	0	0.00573	0	0	0.02989	0	0	0.1944	0	0	0	0	0	0	0	0	0.10332	0.01879	0.00038	0.0036	0	0	0	0	0	0	0.00577	0	0.00552	0	0	0.01206	0.00994	0.06623	0	0	0.01893	0	0.05802	0	0.73721	0.01743	0	0.01432	0.0198	0.00716	0.01426	0	0	0.02788	0	0	0.0178	0	0	0	0.00541	0	0.42308	0.00944	0.01098	0.00091
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	0.11249	0.13256	0.77976	0.00327	0.57831	0	0.22056	0	0.00856	0.26373	0	0.07305	0.02711	0	0.11026	0.52077	0.03108	0.30594	0.04212	0	0.77548	0	0.03884	0.55319	0.02394	0	0	0.37064	0	0.1002	0.02661	0	0.24901	0.07768	0.00091	0	0.00435	0	0.63291	0	0.03321	0.30871	0.11301	0	0	0.01409	0	0.01678	0	0.11757	0.03967	0	0.00222	0.12022	0	0.02728	0.02149	0.10424	0.41645	0.83248	0	0.02303	0	0	0	0.06615	0	0.09968	0	0.47999	0.00871	0	0.11519	1.89439	0.00467	0.4622	0.00238	0	1.25885	0.11277	0.50361	0	0.03726	0.7547	0.01423	0	0	0	0.00296	0.04503	0.02235	0.01613	0.76468	1.1543	0.54175	0.09889	0	0	0.05432	0.03605	0.03479	0.26185	0.38318	0.10941	0	0	0.01625	0	0.06877	0.01196	0	0	0.07099	0.09869	0	0.00089	0.15783	0.10134	0	0.6774	0.06128	0.07795	0	0.01879	0.01111	0.11806	0.12471	0	0	0.06766	0.15201	0.10329	0	0	0.71512	0.12629	0.15778	0.01402	0.12408	0.0254	0	0.62863	0.03818	0	1.68131	0.03105	0.02827	0.03026	0.02494	0.0858	0.30942	0.13753	0.79822	0.13891	0	0.15292	0.11178	0	0	0.22808	0.2929	0.00882	0.65662	0	0	0.33665	0.10273	0.05021	0	0.25222	0.01198	0.0221	0	0	0	0.25098	0	0.43004	0.06144	0.32187	0.49019	0.04826	0	0.07073	0	0	0.52218	0.05791	0.36974	0.14335	0.20581	0	0.19785	0.54652	0.05086	0.35217
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.10327	0.09056	0.26553	0.02343	0.20596	4.7684	0.00304	0.00119	0.00068	0.18276	0	0.01421	0.10477	0.05922	0.00684	0.00404	0.2151	0.18351	0.59972	0	0.01385	0.04891	0.01333	0.02548	0.00987	0	0.00619	0.13312	0	0.04438	0.00695	0	0	0.00693	1.28469	0.114	0.01965	0.009	0.11479	0.17193	0.00709	0.03813	0.26974	0.03485	0	0.05122	0.00292	0.01851	0.11212	0.0289	0.00289	28.14726	0.00167	0.17152	0.14196	0	0.02854	1.4835	0.30573	0.50918	0.86843	0	0	0.03392	0	1.12446	0	0.01345	0.14746	0.07456	0.15931	0.00064	0.00345	0.35054	0	0.02005	0.00202	0.89547	0.10594	0.10342	0.16191	0.67067	13.72988	0.00528	0	0.79192	0.11081	0	0	0.01587	0	0.01591	0.00369	0.08303	0.33305	0	0.00064	0.00066	0.35486	3.54844	0	0.6902	0.07479	0	0	0.00171	0	0	0.26351	0.00225	0	0	0.01291	0.0777	0.0115	0	0.02758	0.16332	0	0.10065	0	0.01465	0	0.09169	0.01328	0.04896	0.11898	0.06204	0	0.0129	0.90979	0.05148	0.89274	0.3142	0.23873	0.36227	0	0.02969	0.33203	0	0	1.92377	0.01878	1.27499	0	0.01448	0	0.22187	0.00594	0.04291	0.3092	0.06971	0.26006	0.01846	0.0073	0.07318	1.03262	0	0	0.16564	0.81924	0.02384	0.18946	0.07444	0	0.02592	0.04755	0.00555	0	3.85365	0	0.00377	0.18906	0.02873	0.04869	0.02472	0.18963	0.20665	0.00449	0.00773	0.04411	0.19981	0.19491	0.0109	0	0.59775	0.61216	0.01348	0.29922	0	1.48265	0	0.38256	0.0427	0.15733	0.62524
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae	0.10028	0.00021	0.01881	0	0.0036	0	0	0	0	0.00131	0	0.00698	0	0	0.01246	0	0.02488	0.00288	0	0	0.00606	0	0	0	0	0	0	0.02626	0	0.02951	0	0	0	0.01119	0	0.04407	0	0.02297	0	0	0.00414	0.01455	0	0	0	0	0	0	0	0.0408	0.00444	0	0	0.00796	0.04294	0.03035	0	0.04299	0.03219	0.02686	0	0	0.00199	0	0.02414	0.01029	0	0.01084	0	0.09984	0	0	0.02037	0	0	0.00754	0	0	0.03768	0.01486	0.01552	0	0.00239	0.03679	0	0.20782	0	0.05323	0	0	0	0	0.03578	0	0.00566	0.00637	0	0	0.01229	0.13706	0	0.03726	5e-04	0	0	0	0.00437	0	0.14947	0.00486	0	0	0.00996	0.00115	0.02243	0	0	0	0	0.00824	0.0068	0	0	0	0	0.00809	0.00338	0.0027	0	0	0.1266	0.02394	0.05625	0.0033	0	0.00281	0	0	0.01992	0	0	0	0	0.4654	0.03624	0	0	0.01645	0	0	0	0.09573	0.04278	0.00069	0	0.06088	0.27702	0	0.061	0.00389	0.01377	0	0	0	0	0.0122	0	0	0	0.01071	0	0	0.00578	0	0.13202	0	0	0	0	0.00219	0	0	0	0.01604	0	0	0.05863	0	0	0.00058	0	0	0.00468	0.05301	0.01188	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	0.09787	0	0	0.02428	2.66404	0.89668	0	0.25458	0.01717	2.85492	0.03052	0.69983	0.11306	0.01543	0	0	0	0	0.03395	13.10962	0.00631	3.72561	0.05696	1.31856	0	0.01427	0	0	0	2.75043	0	0	0.26338	0.04517	0.01831	0.45635	0	0.00455	0.15914	0.12295	5.17426	0.96265	2.3541	0.48021	0.16319	0.87278	0.00369	0	0.28136	0	0	0	0	1.06358	0.51144	0.94579	0	0	0	0	0	0	0	0.01981	0.00598	0	0	0	0	0	0	8.87647	0	0.06733	0.01355	0.01644	0.01043	0	0.06374	0.34346	0	0	0.69675	0.03465	1.14425	0	0	0	5.93878	0.22063	0	0	0.01064	0.01047	0.00784	0	0	0.23516	0.00517	0	0.00428	0	0	0	0	0	0	0	0.8761	0.04802	0.01627	0	0.16406	0.00828	0.59812	5.14493	0.01018	0	2.90316	0	0	0.03031	1.02079	0	0	0.00844	0	0	3.67841	0	0.01791	0.10925	0	0.80502	0	0	0	0.02773	4.69611	0	0	0.03387	0.62827	0	0	0.01264	0	0.38627	0	0.00471	0	0.32364	0.07503	0	0.13174	0	0	0.01592	0	0	0.09685	0	0.22649	0	0	0	0	0.00963	0	0	1.75656	0	0	0	0.08119	1.44925	0	0	0.82785	0.04825	0	0	0	0.28845	0	1.37791	0.16607	0.02418	0	0	0.39616	0.01821	0	0.07607	0.02628	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	0.09712	0.55201	2.85026	1.27326	4.38941	0	0.1522	0	6.19291	0.11067	0	16.81171	0.47612	0	5.99664	0.36368	0.0133	8.65226	0.85931	0.03691	3.38363	0	8.85152	27.11711	0.18685	0.00246	0.18464	10.67977	0	0	0.29068	0	0.17965	0	0.1239	7.35392	2.60669	13.65781	0.37531	0.62266	13.53418	1.42636	1.31493	0	0.57195	1.1402	0	1.32835	0.01445	10.46969	38.00225	0	0.62839	41.72876	0.1092	0.04935	0.13899	0.11155	15.82793	9.6453	0	0.0621	1.61491	0	2.84013	3.25661	0.04581	55.37982	0	10.80687	0.1127	0.41428	4.56533	1.79281	0.01809	21.48434	2.09201	9.00344	20.89908	21.34431	10.94959	0	0	18.53171	0	3.49056	0	21.42044	0.03577	0.38727	9.29133	0.28104	16.89391	0.0529	1.21891	17.78741	0.0198	0.05165	7.89242	4.71616	5.02432	2.09418	18.87241	0	0	0.00045	5.55068	0.00612	39.31654	0.15698	0.01658	0.00221	16.69011	3.15796	1.67412	1.52742	18.94394	1.17596	0	12.36768	8.5533	0.03648	4e-04	1.07498	0.18832	0.66678	4.30408	0	0.80905	23.24588	4.25617	0	0.40924	0	7.07998	1.93572	3.89719	0	0	0.11177	0	16.24412	7.02857	0.12143	0.00056	0.21229	0.94533	0	0.89862	4.12663	10.23847	3.35164	19.68503	3.01546	0	0.0471	0.00319	0	0	4.84883	0	2.5937	15.98052	0	0.03472	23.22549	38.90644	0.72075	0.41979	0.01685	7.64286	1.33926	0	0	0	1.44429	0	17.73295	0.06997	4.0507	6.1264	1.03947	0.01693	15.90008	0.3999	0.14318	9.711	0.19409	0	10.42099	6.313	0.02872	24.68303	0.02287	31.03076	3.96178
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0.09462	0	0	0	0	0	0	0.00047	0	0	0.0146	0.01887	0	0	0.00635	0.04247	0.00366	0.00532	0.00138	0	0.00756	0	0.00187	0.00819	0	0	0	0.00615	0	0	0	0.0158	0	0	0	0.04663	0	0.01066	0	0	0	0	0.00488	0	0	0.00175	0	0	0	0	0.00948	0	0	0.02176	0.02539	0	0.02092	0	0.02253	0.06983	0	0	0	0	0	0.02319	0	0.01298	0	0.01258	0	0	0.02311	0	0	0.01074	0	0	0	0.05463	0	0	0	0	0.0073	0.01907	0	0	0	0	0.0049	0	0	0.00722	0	0	0	0	0	0.06796	0	0	0	0.00989	0	0	0.03106	0	0.02094	0.00591	0	0	0.00507	0.00302	0.00265	0	0.00572	0	0	0.00825	9e-04	0	0	0.00371	0	0	0.00907	0.00495	0.00158	0.0168	0	0.06782	0	0	0.00777	0	0	0	0.02727	0.00557	0	0.01318	0.01186	0	0	0	0	0.00502	0	0	0.00785	0	0.01982	0.0218	0	0.05254	0	0	0.01233	0.00881	0.03653	0.08553	0	0.02138	0	0.02537	0.0849	0	0	0	0.01632	0.00321	0	0.0564	0.034	0.00247	0.02166	0.07602	0	0.01157	0	0.01735	0	0.03977	0	0	0.0062	0	0	0	0.02838	0	0	0.06487	0	0.02327
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus	0.09365	0	0.00293	0	0	0	0	0	0.00519	0.20477	0.00471	0.02711	0	0	0.08585	0	0	0	5e-04	0	0.01005	0	0	0.00919	0	0	0	0.0663	0	0.0093	0	0	0	0.00912	0	0.02426	0	0.01485	0	4e-04	0.00733	0.01185	0	0	0	0	0	0	0	0	0.02129	0	0	0.4441	0	0.0065	0	0	0.00933	0	0	0.00374	0	0	0	0.00138	0	0.02652	0	0.06708	0	0	0.02015	0	0	0.00226	0	0	0.02436	0.27615	0	0	0	0.01157	0.02485	0	0	0.024	0	0	0	0	0	0	0.00497	0.00703	0	0	0.00261	0.04822	0.00192	0	0.00447	0	0	0	0.04254	0	0.2769	0.00222	0	0	0	0.00084	0.00271	0	0.00712	0	0	0.04916	0.01863	0	0	0	0	0.0021	0	0	0.00434	0	0	0.04486	0.0402	0	0	0.00405	0.0161	0	0	0	0	0.00716	0.02913	0	0	0	0	9e-04	0.00497	0.00044	0.00305	0.00314	0.03058	0	0	0	0	0	0	0	0.21579	0.02051	0.01136	0	0	0.00059	0.01948	0.001	0	0.02589	0.01016	0	0	0.01172	0.041	0	0	0	0.01664	0.00245	0.00308	0	0	0.02966	0	0	0.0139	0	0	0.00833	0.09221	0	0.05332	0	0.0476	0.00831
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	0.08255	0.03375	0	0	0	0	0.00906	0	0	0	0	0	0	0	0.02422	0.37623	0	0	0	0	0.23084	0	0.00926	0.01477	0.03288	0	0	0	0	0	0	0	0	0.00762	0	0	0	0	0	0	0	0.06227	0.00976	0	0	0	0	0	0	0.00333	0	0	0	0	0	0	0	0	0	0.06899	0	0	0	0	0	0	0	0	0	0	0.00091	0	0.00774	0	0.01275	0.09146	0.01084	0	0.47387	0	0.15332	0	0	0	0	0.85532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00527	0.00412	0	0	0	0	0	0	0.00078	0.20173	0	0	0.02989	0	0	0	0	0	0	0	0.02981	0	0	0	0	0.15539	0	0	0	0.0274	0	0	0.00287	0.01041	0.01863	0	0.23187	0	0	0	0	0	0	0.00926	0	0	0.08166	0	0	0	0.04543	0	0	0	0	0	0	0	0	0	0	0.08812	0.0047	0	0	0	0	0	0.00034	0	0.56421	0	0	0.0239	0	0	0.03913	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi	0.06812	0	0	0	0	0	0	0	0	0.00729	0	0	0	0	0.00111	0	0.01581	0	0	0	0	0.00235	0	0	0	0	0	0	0	0	0	0	0	0	0.13358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00085	0	0	0	0	0.02541	0	0	0.0567	0.15981	0.01788	0	0	0	0	0.03735	0.00373	0	0	0	0.03025	0	0	0	0	0	0	0	0	0.01415	0	0	0.13145	0.04877	0	0	0	0.0402	0.00615	0	0	0	0	0	0	0.04702	0	0	0	0	0.09163	0	0.08699	0	0	0	0	0	0	0.05897	0	0.28345	0	0	0	0	0	0	0	0.12235	0	0	0	0	0	0	0	0	0	0	0	0.08491	0.01602	0	0.00169	0	0.00354	0	0.42965	0.01406	0	0	0	0	0.80724	0.17688	0	0	0	0	0.00104	0.01847	0	0	0	0	1.08341	0.04392	0.15452	0	0	0.01243	0	0	0.00252	0	0	0	0	0.02323	0	0	0	0.00731	0	0.11435	0	0.01481	0	0	0	0	0	0	0	0	0	0.0084	0	0	0	0	0.55041	0	0.01942	0	0
