	SRR3992955	SRR3992956	SRR3992957	SRR3992958	SRR3992959	SRR3992960	SRR3992961	SRR3992962	SRR3992963	SRR3992964	SRR3992965	SRR3992966	SRR3992967	SRR3992968	SRR3992969	SRR3992970	SRR3992971	SRR3992972	SRR3992973	SRR3992974	SRR3992975	SRR3992976	SRR3992977	SRR3992978	SRR3992979	SRR3992980	SRR3992981	SRR3992982	SRR3992983	SRR3992984	SRR3992985	SRR3992986	SRR3992987	SRR3992988	SRR3992989	SRR3992990	SRR3992991	SRR3992992	SRR3992993	SRR3992994	SRR3992995	SRR3992996	SRR3992997	SRR3992998	SRR3992999	SRR3993000	SRR3993001	SRR3993002	SRR3993003	SRR3993004	SRR3993005	SRR3993006	SRR3993007	SRR3993008	SRR3993009	SRR3993010	SRR3993011	SRR3993012	SRR3993013	SRR3993014	SRR3993015	SRR3993016	SRR3993017	SRR3993018	SRR3993019	SRR3993020	SRR3993021	SRR3993022	SRR3993023	SRR3993024	SRR3993025	SRR3993026	SRR3993027	SRR3993028	SRR3993029	SRR3993030	SRR3993031	SRR3993032	SRR3993033	SRR3993034	SRR3993035	SRR3993036	SRR3993037	SRR3993038	SRR3993039	SRR3993040	SRR3993041	SRR3993042	SRR3993043	SRR3993044	SRR3993045	SRR3993046	SRR3993047	SRR3993048	SRR3993049	SRR3993050	SRR3993051	SRR3993052	SRR3993053	SRR3993054	SRR3993055	SRR3993056	SRR3993057	SRR3993058	SRR3993059	SRR3993060	SRR3993061	SRR3993062	SRR3993063	SRR3993064
PMID	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392	27708392
number_reads	78376762	43599100	34782688	54269420	64648644	40220748	82546276	65661186	44154270	32447746	88086108	43384542	62844638	43738436	107831094	41504748	62024590	42672324	130254616	38469236	37260382	37093368	36293988	63939470	42545206	50954622	58568686	35619256	39630138	50284672	110446032	46408432	181557884	44247666	42365764	67393674	193607438	32956896	72036280	40329806	77807568	37433788	70848376	68869128	85952440	56078692	57493562	60532296	52714170	49572892	80015598	39770632	57170972	37886052	40074110	37899142	36444756	79729538	72365638	65522780	59676656	58508914	38185330	63578668	46867926	57445366	49443318	64086092	60882172	39841842	37180160	34047852	29156322	22673124	28195206	75342254	65267646	57174816	43980074	56041196	108443032	39847704	67201156	36435938	27438600	72434026	86032132	80753778	55840912	78685516	87820694	58766464	50485574	46672508	42885312	39917980	38697234	32202896	29835590	48978572	100450542	54392858	72633154	56474380	78443610	73467432	78786790	37437004	54129152	37171850
number_bases	11756514300	6539865000	5217403200	8140413000	9697296600	6033112200	12009412152	9663515484	6459391572	4867161900	13212916200	6507681300	9426695700	6560765400	16018041780	6168729624	8543619274	6400848600	19538192400	5770385400	5589057300	5564005200	5444098200	9027440026	6381780900	7246675442	8150639550	5318867328	5944520700	7173167082	15917332176	6828053616	22876293384	6637149900	6026353950	10109051100	28769574948	4864216992	10429200720	5626804050	11548861824	5235064116	10373864112	10215484416	12892866000	7550371894	8624034300	8225654200	7357813702	7435933800	11924989668	5965594800	8390789496	5682907800	5849530644	5684871300	5408561880	11749259052	10754632308	9828417000	8951498400	8657611212	5727799500	9189995688	6945887940	8434896804	7416497700	9558530280	9066744792	5852812236	5577024000	5102996088	4351368972	3400968600	4229280900	11301338100	9790146900	7693480900	6597011100	8406179400	16266454800	5977155600	10080173400	5465390700	4115790000	10865103900	12904819800	12113066700	8376136800	11802827400	13055662644	8814969600	7572836100	6831562872	6432796800	5987697000	5804585100	4749085968	4408673652	7346785800	14612927028	8057958780	10894973100	8471157000	11455645452	10733227584	11474978388	5615550600	8025801600	5575777500
minimum_read_length	150	150	150	150	150	150	126	126	126	150	150	150	150	150	126	126	125	150	150	150	150	150	150	125	150	125	125	126	150	125	126	126	126	150	125	150	126	126	126	125	126	125	126	126	150	125	150	125	125	150	126	150	126	150	126	150	126	126	126	150	150	126	150	126	126	126	150	126	126	126	150	126	126	150	150	150	150	125	150	150	150	150	150	150	150	150	150	150	150	150	126	150	150	126	150	150	150	126	126	150	126	126	150	150	126	126	126	150	126	150
median_read_length	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	126	150	150	150	150	150	150	150	150	150	150	150	150	125	150	125	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	125	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
NCBI_accession	SRR3992955	SRR3992956	SRR3992957	SRR3992958	SRR3992959	SRR3992960	SRR3992961	SRR3992962	SRR3992963	SRR3992964	SRR3992965	SRR3992966	SRR3992967	SRR3992968	SRR3992969	SRR3992970	SRR3992971	SRR3992972	SRR3992973	SRR3992974	SRR3992975	SRR3992976	SRR3992977	SRR3992978	SRR3992979	SRR3992980	SRR3992981	SRR3992982	SRR3992983	SRR3992984	SRR3992985	SRR3992986	SRR3992987	SRR3992988	SRR3992989	SRR3992990	SRR3992991	SRR3992992	SRR3992993	SRR3992994	SRR3992995	SRR3992996	SRR3992997	SRR3992998	SRR3992999	SRR3993000	SRR3993001	SRR3993002	SRR3993003	SRR3993004	SRR3993005	SRR3993006	SRR3993007	SRR3993008	SRR3993009	SRR3993010	SRR3993011	SRR3993012	SRR3993013	SRR3993014	SRR3993015	SRR3993016	SRR3993017	SRR3993018	SRR3993019	SRR3993020	SRR3993021	SRR3993022	SRR3993023	SRR3993024	SRR3993025	SRR3993026	SRR3993027	SRR3993028	SRR3993029	SRR3993030	SRR3993031	SRR3993032	SRR3993033	SRR3993034	SRR3993035	SRR3993036	SRR3993037	SRR3993038	SRR3993039	SRR3993040	SRR3993041	SRR3993042	SRR3993043	SRR3993044	SRR3993045	SRR3993046	SRR3993047	SRR3993048	SRR3993049	SRR3993050	SRR3993051	SRR3993052	SRR3993053	SRR3993054	SRR3993055	SRR3993056	SRR3993057	SRR3993058	SRR3993059	SRR3993060	SRR3993061	SRR3993062	SRR3993063	SRR3993064
curator	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi	Paolo_Manghi
protein_intake	125.1	128.12	166.7	78.52	89.74	104.16	76.12	82.53	93.74	86.53	105.76	70.51	97.75	99.65	208.83	147.1	156.55	159.5	134.2	209.86	111.2	124.6	216.2	167.8	117.8	46.85	101.95	56.05	304.4	108.95	81.3	418	95.05	87	158.54	126.07	123.55	83.61	134.1	202	48.68	83.07	106.5	302.95	90.6	90.03	68.7	147.27	174.5	148.6	74.9	107.55	76.7	76.2	74.1	113.1	117.4	90.4	56.4	40.6	123.65	67.4	59.85	22.8	130.5	114.3	38.95	116.1	44.7	174.85	81.11	99.14	94.63	100.04	91.93	96.43	100.04	94.5	116.26	106.35	114.46	82.91	114.46	89.22	112.65	95.53	98.23	104.54	86	81.11	83.81	119.86	112.65	116.26	94.63	84.72	91.93	82.01	73.71	225.7	92.94	76.92	90.54	77.72	95.35	70.51	68.91	87.33	81.73	79.32
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	35.21846	12.71466	44.81065	4.40192	19.54409	28.89365	1.07421	9.27446	17.47571	1.37231	24.5655	7.19086	14.9529	0.55054	42.46036	5.86221	51.39284	21.42063	0.34553	17.07615	16.84461	18.05569	27.1514	37.26127	14.67425	17.05309	1.85218	41.00864	3.42016	0.16463	0.03874	44.77315	0.30477	8.89998	46.82963	1.58166	21.53051	23.42202	9.44106	0.50865	9.20321	45.92078	29.32335	29.136	0.19586	38.43755	27.76831	4.93152	53.20352	19.3851	39.41736	39.18611	0.18282	15.62204	22.29063	4.23076	10.20975	4.27702	23.59359	31.22816	12.20556	0.21566	1.32115	59.05921	25.18877	11.63587	1.54607	0.14498	0.20707	0.17739	0.51629	0.6636	2.85967	36.53323	26.22082	28.65701	23.8543	10.14288	0.26023	9.96903	23.4217	7.75641	0.22586	17.25641	16.13033	0.07992	16.09178	0.17136	13.94335	10.9667	0.08076	28.52833	0.0756	7.2796	0.29419	36.9888	29.09638	7.67145	0.64996	1.73764	3.85767	0.05509	1.10896	2.99872	15.16215	31.71941	6.65673	0.11984	31.78911	41.39794
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	17.76435	0.16093	0	2.9144	0.20662	0.11891	3.97736	0.05323	0.3591	1.18621	0.97354	0.68107	0.05207	0.04201	0.51845	2.75712	0.02378	0.03642	1.63113	0.01773	0.03688	0.04749	0.04551	0.00407	1.31758	0.79788	0.79314	0.24463	0.0071	0.20794	0.18153	0.45063	3.81425	0.00214	0.0186	2.1854	0.74525	0.20584	1.37825	0.12721	0.0569	0.01621	0.0063	0.33738	0.36044	0.00648	1.41934	0.0598	0.03099	0.50506	0.08918	0.43439	0.12228	0.11632	0.18894	0	0	0.00473	0.20484	0.08311	0.00386	0.04735	0.05424	0.35324	0.02686	0.00456	0	0.26247	0.43458	0.13678	0.82274	3.46945	0.0868	0.1059	0.09804	0.41607	1.18971	0.75143	2.28942	0.30404	0	0.27975	0.07838	0.38008	0.00406	0.01527	0.19069	0.06949	0.00834	0.50761	0.45028	0.38656	0.20832	0.02486	0.28068	0.04016	0.03759	0.08779	0.11722	2.23117	0.3367	0.11707	3.5888	4.37162	0.0095	0.05385	1.89704	0.16003	0.01187	0.0863
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	11.84633	0.14271	0.27568	0.81589	12.62261	0.12518	9.53959	18.72368	4.33393	24.12378	6.20696	29.50404	0.09767	0.1796	8.60129	28.07231	0.03577	1.71005	15.89691	0.10385	34.75151	0.69263	6.15189	0.30433	3.13641	13.78197	13.57757	0.17374	0.1303	16.15151	0.03468	4.6597	12.40671	18.16583	6.1147	0.64177	9.42567	0.42226	10.60147	0.56032	11.30142	3.12963	11.75577	10.6068	4.65699	0.88173	0.44509	58.47098	3.02246	10.4978	3.47158	9.02564	12.74532	5.77453	9.43035	38.18954	37.40277	17.38049	8.08378	6.64496	8.34333	2.24811	3.65877	0.39603	5.26828	0.13191	0.63285	22.27953	33.32772	43.44547	0.33262	11.678	1.13216	14.26778	2.79284	15.59844	15.90124	2.4522	0.16635	9.45762	6.61337	39.53496	30.93942	18.80756	5.93925	6.57265	8.68988	14.70064	0.16159	12.52585	0.05196	1.70476	13.56495	1.89491	27.62236	0.31021	24.04266	4.43156	10.66913	14.50169	0.07029	6.74529	7.64516	0.09212	0.06519	0.4028	10.49192	10.65738	10.71016	1.14503
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	8.6415	7.05072	8.08602	16.92634	6.04799	14.18363	11.40265	18.82599	6.1687	3.80885	19.48318	6.23831	4.45398	0.25692	5.88452	17.88466	14.36275	20.8393	2.21237	5.59772	15.55794	10.13851	16.16382	10.57374	9.64507	7.05254	21.21109	3.9192	20.52163	3.26832	0.02549	3.42305	3.24746	3.04724	5.31615	8.82145	26.10905	3.67584	15.63563	7.49163	24.0118	3.19037	18.17821	16.36731	0.08466	2.63393	4.58974	7.06005	7.55739	17.42332	7.36158	3.84053	7.96458	5.92465	32.80802	10.25759	19.79185	6.78351	5.70805	14.31113	7.70297	1.73753	1.2692	4.14291	0.84464	7.62904	0.27612	3.86094	10.3404	5.19066	5.61746	0.22067	0.63672	8.43089	15.81929	12.90846	6.55228	11.49612	0.11177	6.37252	0.65616	9.75216	12.83702	9.28722	14.58106	27.87127	7.15338	23.45929	0.16768	5.42399	12.91237	4.36122	5.39051	11.91412	2.94665	1.24241	7.49794	11.9444	4.35681	11.44453	10.6667	7.63251	6.3994	11.19968	1.65287	1.17124	7.62182	4.44542	13.42552	10.38062
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	3.45767	0.02049	0	6.45401	0	0.02431	0	0	0	0.02887	2.38809	0.00751	0	0	0.46902	0	0	0	0	0	0	0	0	0	0	0.30441	0	0	0	0.00752	0	0.28616	0.02661	0	0.07525	0.19368	1.45778	0.02669	0	0	0	0	0	0	0.02256	0	0.09453	0.00933	0	0	0	0	0	0	0	0	0	0	0.06048	0.13346	0	0	0.15423	0.10143	0	0	0	0.0036	0.00614	0	0	0	0	0	0	0	0	0	0.03341	0.06452	0	0	0	0	0	0	0	0	0	0	0	0	0.01624	0	0.00483	0	0	0	0.01323	0	0	0	0.13869	4.32214	0	0	0.00506	0	0	0.00585
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	3.40411	0.0218	0.00773	0.168	0.00699	8.02792	1.05439	0.0046	0.02324	0.08571	0.0031	0.09125	0	0.02451	0.01644	2.66763	0.00312	0.03282	0.00614	0.01487	4.87864	5.74924	0.01705	0.01379	0.90147	0.97014	0.05052	0.00856	0.02829	0.00748	0.00047	0.85322	0.02939	0.00685	4.36019	5.1383	0.12135	0.08477	0	0.02579	0.70441	0.02774	6.19083	0.01108	0.02153	0.0038	8.15027	0.03254	0.00576	2.27511	9.11111	0.07853	0.0052	2.34867	2.89434	0.73489	2.05469	0.00778	0.00388	0.07693	0.02817	0.00076	0.06038	3.72175	0.0072	0.00851	0.00373	0.00645	0.00647	0.00624	0.01955	0.0561	0.11597	0.1988	0.08177	0.00268	0.16842	0.00256	0.03239	8.93841	0	0.01257	0.00831	8.55755	0.09321	0	0.00332	0.0061	0.02166	0.00221	0.00304	0	0	0.02582	0.01954	2.00251	0.03926	0.03683	0.00207	0.51907	0.00757	0	0.01274	0.01321	0.03145	0.02946	0.00367	0.00141	0	0.01745
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans	2.58235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76079	0	0	0	0	0	0	0	0	0.02562	0	0	0	0	0	0	0	0	0.00149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81038	0	0	0	0	0	0	0	0	0	0	0	0	0.00362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	2.36137	27.91018	6.56394	7.32357	14.51687	5.09201	11.61771	9.011	10.53926	7.1669	8.76849	7.29614	14.79261	20.24456	3.49994	14.65027	10.67752	5.89618	3.16258	11.77035	2.98893	7.28389	8.4792	2.27603	14.26809	6.39254	1.39641	13.01821	9.46723	11.80511	0.02703	4.70199	7.7437	12.48767	4.17497	11.02496	6.39331	12.47077	13.93355	19.60354	8.79337	11.2871	7.24128	3.71413	0.18381	3.20677	3.7631	3.36611	3.36276	15.31775	6.09796	5.24275	24.64421	11.02446	4.95886	2.03349	2.83514	6.21499	8.14574	16.91049	25.17891	10.15976	3.89282	6.01117	5.5787	6.53637	2.74713	13.25762	2.23847	12.00564	5.70794	13.95506	1.42586	4.15086	12.20293	9.18748	5.0788	2.3396	9.07595	10.22492	5.55648	11.12102	4.06833	7.69888	11.95193	6.91249	16.86559	18.52846	3.13461	7.23762	1.00908	10.39275	7.6405	11.63741	6.2185	5.2039	5.47102	6.46715	10.46408	15.79336	25.41457	8.36706	5.06985	3.23897	8.23951	4.16303	7.64372	15.80285	4.81526	4.28106
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180	1.50154	1.72409	0.26732	0.02367	0.32148	0.00388	1.06936	0.73068	3.61573	0.02864	0.24938	0.61184	1.77309	0.01232	0.01312	0.55623	1.45423	1.64671	0.00565	0.00422	2.34023	1.89768	0.00934	5.20064	4.4595	7.68664	3.89562	4.1893	6.63	0.01396	0.00079	0.51044	3.03146	1.41136	2.79238	2.53021	0.4708	2.48488	7e-04	1.36849	2.74528	6.89689	0.00859	0.43052	0.00523	0.22181	0.00696	4.80174	0.0244	0.01202	1.73834	0.6584	3.88859	4.26382	1.0357	0.12408	2.24842	0.67468	0.00081	0.98394	1.60216	0.02098	4.93471	3.16882	0.01169	2.7878	0.00253	2.17166	0.10817	1.11974	0.02799	6.82243	0.14707	0.09457	1.20273	0.00385	5.75775	0.58861	0.00397	2.72845	7.74079	3.26037	0.00283	0.02563	0.06702	0.00186	2.16772	4.16126	0.02265	2.14214	0.00165	0.0525	0.36139	6.62077	1.84814	0.28297	0.03546	2.25096	5.39598	1.25902	0.00882	10.43789	6.46435	0.01501	4.10015	2.0366	3.6084	0.00184	1.731	0.00222
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20	1.31103	7.73032	1.09505	7.67554	4.30255	0.6212	3.6829	1.1294	3.81644	0.77984	7.54116	1.26967	4.41276	0.93655	0.798	2.65271	1.41651	3.33595	0.858	2.48394	2.8801	3.96867	1.16149	3.25402	3.58207	3.16813	0.64962	1.50487	6.7385	1.1746	0.00846	0.7478	0.75128	3.71074	1.46586	6.16824	5.07891	4.40787	1.32727	1.31283	7.01969	4.00222	1.34199	1.75573	0.00652	1.98075	1.57718	1.30801	0.55196	3.48939	3.05777	2.9144	1.92114	1.57992	0.80353	0.17785	0.07895	5.36238	0.71718	3.04637	3.60627	4.0886	1.75207	1.15311	4.20478	2.71241	0.02048	3.58898	2.72498	1.73151	0.06404	0.0652	0.15303	1.25307	4.34824	1.60101	2.97675	0.53556	0.01007	3.61444	2.5715	0.44363	3.07947	1.2298	1.86199	1.13766	2.49053	0.92465	3.40045	1.39372	0.00399	2.05438	2.72228	2.99328	0.66372	3.11252	1.71494	3.05339	1.82315	3.61393	3.77523	0.01557	1.55171	1.44898	3.35289	1.15917	1.97147	1.16944	0.67684	0.48065
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241	1.30187	0.33342	0.02822	10.86392	7.3967	0.01225	1.39959	0.2461	4.31202	4.16597	0.05059	1.22385	0.44561	0.02388	0.09543	0.16953	0.34826	0.40406	18.749	1.4561	0.78856	0.37581	0.03288	0.97326	1.15056	1.31731	0.46224	6.36033	2.51719	5.78465	0.00361	0.35826	3.81282	0.31576	0.12762	5.12743	0.16574	0.76977	0.57352	0.58106	1.10592	0.9268	0.1931	0.35081	0.00958	0.25207	0.10035	2.09548	0.12079	7.9588	0.27051	0.33375	0.2411	0.53592	2.14155	0.09379	1.2992	2.29609	0.36191	1.80453	1.19277	0.76607	0.27321	1.30797	0.08057	4.36273	0.00204	1.17146	8.51632	1.36852	0.03993	0.17834	0.35353	4.02033	1.52807	0.52453	1.84097	0.10803	0.01016	1.69736	0.02386	7.4876	6.20507	1.04105	0.27262	3.56369	1.55818	0.28945	0.0945	6.3744	0.00641	0.84448	1.03468	5.14453	0.95985	7.34636	3.46767	6.96981	3.33691	0.4014	11.09681	20.01544	2.27982	4.41606	1.89302	0.59209	13.88384	0.01132	0.14281	0.03446
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_791	1.03544	0	0.00791	0.23784	0.01087	0	0.02044	0	0	0	0	0	0	0	0	0.17069	0	0.0559	0	0	0.09837	0.13422	0	1.11111	0	0.25728	3.70545	0	0.37469	0	0	0.03732	0	0	0	0	0.06224	0	0	0	0.36481	0	0.31148	0.04124	0	0.10955	0.03638	0.814	0.17737	0.49849	0.21342	0.26727	0	0.01789	0.01169	0	0.10338	0.01481	0	0.0481	0	0	0	0.27796	0	0	0	0	0	0	0	0	0	0	0	0.66626	0.15514	0	0	0.61383	0	0	0	0.12481	0.3005	0	0.09565	0	0	0.27193	0	0.02622	0.06627	0.42026	0	0	0	0.12806	0	0.01056	0.00648	0.25387	0.9707	0	0.34439	0.35068	0.42695	0	0.01238	0.18483
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis	0.99312	0.42616	0.01573	0.5896	0.22733	5.14092	0	0.64846	1.5675	0.00716	0.94444	1.04588	0.00669	2.06582	0.11962	0.08362	0	0.11997	1.32771	0	0.3257	0	0.57033	0	0	0.11924	0.00554	0.76352	0.02982	0	0	0.27199	0.00084	0.07625	0.29817	0	0.49512	0.61407	0.25195	0.00629	1.13478	0.02014	1.95089	0.43891	0.00132	0.03241	0.19624	0.99778	0.11067	0.13287	0.32243	0	0.27637	0.18429	0.00719	1.38147	0.17521	0.69941	0.44276	0.00217	0.16217	0.88806	0.66422	0	0	0.19093	0.00466	0.00095	0.80257	0.25191	0	0.00551	0.00502	0.4726	0.01423	0.02629	0.62748	0	0.00634	0.07527	0	0.52163	0	0.08838	0.12473	0	0.06611	0	0	1.0086	0	0.56231	0.14814	0.54707	1.08866	0	0.17389	0	0.03829	0	0.00152	1.88641	0.00055	0	0.01132	1.45189	1.85429	0.76393	1.08134	0.15709
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_AM42_24	0.93795	0.84753	0.00722	0.04655	0.00983	1.99917	0.26178	0.00303	0.3769	0.02804	0.62311	0.62687	0.35873	6.33503	1.16513	0.14395	0.00116	3.42315	0.00782	0.00617	0.69095	1.09569	0.37896	0.17355	0.03451	0.95454	0.05894	0.04706	0.18812	0.00314	0	2.01824	0.02104	0.01432	3.23476	1.23902	0.90055	2.72523	0.00199	0.02662	0.74929	0.47527	1.81996	0.32977	0.00357	0.04388	2.12517	0.34199	2.28799	0.64537	0.82792	4.84005	0.00387	1.57327	0.67285	0.01064	0.59705	0.00511	0.80751	0.04229	1.06506	0.0069	0.08576	1.28656	0.01107	0.00306	0.00722	0.00371	0.00901	0.0021	0.01757	0.04631	8.31115	0.15427	0.28613	1.89959	1.17213	0.27937	0.0036	0.23866	0.00172	0.03936	0.0085	0.08063	0.63914	0.00315	0.01154	0.00989	0.05106	1.33728	0.00302	1.9133	0.00423	0.12504	0.01673	1.2448	0.03816	0.28949	0.00362	0.45837	0.11892	0.20452	0.03661	0.06486	2.40247	1.35767	0.24406	0.00206	1.0777	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	0.89462	0	0	1.40729	0	0	0	0	0	0	0.49486	0	0	0	0.0939	0	0	0	0	0	0	0	0	0	0	0.05921	0	0	0	0	0	0.02304	0.02709	0	0	0	0.28499	0.02232	0	0	0	0	0	0	0	0	0.02025	0	0	0	0	0	0	0	0	0	0	0	0.04269	0.04287	0	0	0	0.03068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05741	1.04292	0	0	0.02013	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	0.88094	6.87631	1.45414	1.2163	1.94378	10.65314	0.04957	7.24699	12.01733	0.11164	3.39024	2.51824	1.56803	15.31249	3.9867	0.71592	0.1885	11.20694	0.06485	2.43124	0.2469	4.51358	0.25591	0.05407	3.18197	1.27894	0.15714	10.27589	2.76073	1.1002	0.00684	6.67522	3.40871	4.74208	7.04715	4.42958	2.82433	10.96282	3.03313	4.89106	8.54408	2.99272	5.0323	2.13763	0.02992	7.71075	13.84042	1.16651	2.80678	7.85182	0.12237	1.65862	7.0148	4.94362	1.19665	0.37491	1.47151	14.93985	4.27301	0.06929	1.06252	15.15276	5.65241	2.61749	0.35806	7.9965	0.03926	2.4179	0.16087	4.27681	0.14862	12.29925	0.24822	2.83753	4.98995	7.64816	3.91544	0.17745	8.15448	1.77338	0.71407	0.39216	0.7417	6.33603	0.14926	0.04983	8.61932	1.22869	0.10973	16.49828	0.02147	7.34364	21.98154	3.73935	10.07639	2.96981	4.92531	24.29044	3.75313	0.1238	6.16475	0.44522	0.17828	0.25058	0.46354	14.94378	13.62095	12.93732	7.53627	4.64832
